day,os,version,downloads
2017-03-12,osx,latest,26
2017-03-12,src,3.2.3,1
2017-03-12,win,3.2.3,1
2017-03-12,src,3.3.3,267
2017-03-12,src,3.2.2,2
2017-03-12,osx,2.10.1,1
2017-03-12,win,3.2.0,2
2017-03-12,src,2.2.1,1
2017-03-12,win,2.11.1,1
2017-03-12,osx,2.10.0,1
2017-03-12,src,3.0.3,1
2017-03-12,osx,2.13.1,1
2017-03-12,win,3.1.3,1
2017-03-12,osx,3.0.1,2
2017-03-12,src,3.3.1,2
2017-03-12,win,3.3.3patched,1
2017-03-12,osx,3.3.3,265
2017-03-12,win,3.3.2,7
2017-03-12,win,3.3.3,2235
2017-03-13,win,3.2.2,1
2017-03-13,src,3.3.2,11
2017-03-13,NA,latest,1
2017-03-13,osx,3.1.3,2
2017-03-13,win,3.1.0,1
2017-03-13,src,latest,4
2017-03-13,osx,3.3.0,2
2017-03-13,src,3.0.2,1
2017-03-13,osx,latest,22
2017-03-13,win,devel,1
2017-03-13,src,3.3.3,277
2017-03-13,src,2.11.1,1
2017-03-13,osx,3.1.0,5
2017-03-13,osx,3.0.1,1
2017-03-13,win,3.2.4revised,1
2017-03-13,osx,2.15.3,1
2017-03-13,src,3.2.2,6
2017-03-13,osx,2.10.1,1
2017-03-13,src,3.0.0,1
2017-03-13,src,3.1.1,4
2017-03-13,win,3.3.3patched,2
2017-03-13,src,3.3.0,9
2017-03-13,win,3.0.2,1
2017-03-13,osx,3.3.2,6
2017-03-13,src,3.1.2,2
2017-03-13,win,3.3.3,2133
2017-03-13,src,3.0.3,1
2017-03-13,osx,3.0.3,1
2017-03-13,osx,3.2.4,2
2017-03-13,win,3.2.3,1
2017-03-13,osx,3.3.1,1
2017-03-13,src,3.2.3,1
2017-03-13,win,3.3.2,12
2017-03-13,src,2.9.2,1
2017-03-13,win,3.2.5,1
2017-03-13,osx,3.2.1,20
2017-03-13,osx,3.3.3,399
2017-03-14,osx,3.3.2,2
2017-03-14,src,3.3.2,8
2017-03-14,osx,3.1.3,1
2017-03-14,win,3.3.3,2038
2017-03-14,osx,latest,21
2017-03-14,src,3.1.2,1
2017-03-14,NA,latest,2
2017-03-14,src,3.0.0,1
2017-03-14,osx,3.2.3,1
2017-03-14,src,3.2.3,5
2017-03-14,osx,3.2.1,20
2017-03-14,osx,3.0.3,1
2017-03-14,src,3.2.2,7
2017-03-14,win,3.3.3patched,5
2017-03-14,osx,3.1.0,1
2017-03-14,osx,2.15.3,1
2017-03-14,win,3.2.3,1
2017-03-14,src,3.3.0,1
2017-03-14,win,3.3.1,1
2017-03-14,src,3.2.5,1
2017-03-14,NA,3.3.3,1
2017-03-14,osx,3.3.3,453
2017-03-14,osx,2.15.0,1
2017-03-14,win,3.3.0,1
2017-03-14,src,3.3.3,223
2017-03-14,win,3.2.5,1
2017-03-14,src,3.1.1,4
2017-03-14,win,3.3.2,7
2017-03-14,osx,2.13.0,1
2017-03-14,src,3.0.3,1
2017-03-14,src,3.3.1,24
2017-03-14,osx,3.2.0,1
2017-03-14,osx,2.12.0,1
2017-03-15,src,3.2.2,16
2017-03-15,src,3.2.1,1
2017-03-15,osx,3.3.3,416
2017-03-15,osx,latest,36
2017-03-15,osx,3.2.1,24
2017-03-15,osx,3.1.0,1
2017-03-15,osx,2.10.1,1
2017-03-15,win,3.3.2,7
2017-03-15,win,3.1.1,1
2017-03-15,osx,3.3.2,1
2017-03-15,src,2.7.0,1
2017-03-15,win,3.3.3,2100
2017-03-15,src,3.3.1,2
2017-03-15,src,3.1.0,1
2017-03-15,osx,2.13.2,1
2017-03-15,osx,3.3.1,1
2017-03-15,win,2.12.0,1
2017-03-15,src,3.1.1,5
2017-03-15,src,3.3.2,28
2017-03-15,win,2.11.1,1
2017-03-15,src,3.3.3,202
2017-03-15,src,3.0.3,1
2017-03-15,NA,latest,10
2017-03-15,src,latest,2
2017-03-15,osx,2.12.2,1
2017-03-15,src,3.2.4,3
2017-03-15,osx,2.10.0,1
2017-03-15,src,3.2.3,8
2017-03-16,win,3.3.2,5
2017-03-16,osx,latest,44
2017-03-16,win,2.11.1,1
2017-03-16,osx,3.3.2,2
2017-03-16,osx,2.14.1,1
2017-03-16,osx,2.10.1,1
2017-03-16,osx,3.0.3,2
2017-03-16,NA,latest,17
2017-03-16,osx,3.2.1,24
2017-03-16,src,3.1.1,3
2017-03-16,src,3.1.2,3
2017-03-16,win,3.1.1,1
2017-03-16,osx,2.14.2,1
2017-03-16,src,3.3.2,16
2017-03-16,src,3.2.5,1
2017-03-16,win,3.3.3patched,4
2017-03-16,src,2.9.1,1
2017-03-16,osx,3.1.3,1
2017-03-16,win,3.2.3,1
2017-03-16,win,3.3.3,2154
2017-03-16,osx,2.13.1,1
2017-03-16,src,3.3.3,196
2017-03-16,src,3.2.3,5
2017-03-16,src,3.2.2,20
2017-03-16,osx,3.3.3,400
2017-03-16,osx,2.12.0,2
2017-03-16,osx,2.15.1,1
2017-03-16,src,latest,1
2017-03-16,src,2.12.0,1
2017-03-16,src,3.1.3,1
2017-03-16,win,3.1.0,2
2017-03-16,osx,3.0.1,1
2017-03-16,win,3.3.0,1
2017-03-16,src,3.3.1,9
2017-03-17,win,3.3.1,1
2017-03-17,src,3.3.0,1
2017-03-17,osx,2.14.0,1
2017-03-17,osx,3.1.0,1
2017-03-17,win,2.11.1,1
2017-03-17,src,2.5.0,1
2017-03-17,osx,2.13.1,1
2017-03-17,src,3.1.2,3
2017-03-17,src,3.2.2,4
2017-03-17,osx,3.3.1,1
2017-03-17,src,3.0.2,3
2017-03-17,osx,3.1.1,1
2017-03-17,src,3.1.1,3
2017-03-17,src,3.2.4,2
2017-03-17,src,3.3.2,4
2017-03-17,osx,3.1.3,3
2017-03-17,src,3.3.1,2
2017-03-17,osx,2.12.1,1
2017-03-17,osx,3.1.2,1
2017-03-17,src,2.15.0,1
2017-03-17,src,3.2.3,9
2017-03-17,win,3.3.3,1777
2017-03-17,osx,2.15.0,1
2017-03-17,src,3.2.1,1
2017-03-17,osx,2.15.3,1
2017-03-17,osx,latest,42
2017-03-17,win,3.3.2,8
2017-03-17,osx,3.0.1,1
2017-03-17,src,3.0.1,1
2017-03-17,osx,3.0.2,1
2017-03-17,win,3.2.4revised,2
2017-03-17,src,2.11.0,1
2017-03-17,win,3.2.1,1
2017-03-17,src,3.0.3,2
2017-03-17,osx,3.2.1,20
2017-03-17,osx,2.13.2,2
2017-03-17,src,3.3.3,139
2017-03-17,osx,2.12.2,1
2017-03-17,osx,3.3.3,360
2017-03-17,win,3.1.3,1
2017-03-17,win,3.3.3patched,1
2017-03-18,osx,2.10.1,1
2017-03-18,osx,2.11.0,2
2017-03-18,win,3.3.1,1
2017-03-18,osx,3.3.3,195
2017-03-18,osx,3.1.0,4
2017-03-18,win,3.3.3,1044
2017-03-18,osx,3.1.2,3
2017-03-18,osx,2.15.3,1
2017-03-18,osx,3.2.2,1
2017-03-18,osx,3.0.3,1
2017-03-18,osx,3.3.2,1
2017-03-18,osx,3.1.1,2
2017-03-18,osx,3.3.1,1
2017-03-18,osx,2.10.0,1
2017-03-18,osx,2.12.1,1
2017-03-18,src,2.9.0,1
2017-03-18,osx,3.0.0,1
2017-03-18,osx,3.0.2,1
2017-03-18,osx,3.0.1,1
2017-03-18,win,3.3.2,1
2017-03-18,osx,3.1.3,3
2017-03-18,osx,2.14.0,1
2017-03-18,src,2.15.1,2
2017-03-18,osx,3.2.0,1
2017-03-18,osx,2.12.2,1
2017-03-18,osx,3.2.3,1
2017-03-18,osx,2.12.0,1
2017-03-18,osx,2.14.1,1
2017-03-18,osx,2.13.2,1
2017-03-18,src,3.2.2,4
2017-03-18,osx,3.3.0,1
2017-03-18,osx,3.2.4,2
2017-03-18,src,3.0.3,9
2017-03-18,osx,2.13.0,1
2017-03-18,src,3.3.3,94
2017-03-18,src,2.6.1,1
2017-03-18,osx,2.15.1,2
2017-03-18,osx,3.2.1,7
2017-03-18,osx,latest,37
2017-03-18,src,3.3.2,4
2017-03-18,src,3.2.3,1
2017-03-18,osx,2.11.1,1
2017-03-18,osx,2.15.2,1
2017-03-18,osx,2.15.0,1
2017-03-18,src,3.3.1,1
2017-03-18,osx,2.14.2,1
2017-03-18,osx,2.13.1,1
2017-03-19,osx,2.13.1,1
2017-03-19,src,3.0.3,1
2017-03-19,src,3.1.0,1
2017-03-19,src,3.2.2,1
2017-03-19,win,3.3.1,1
2017-03-19,src,3.3.2,13
2017-03-19,win,3.3.3patched,4
2017-03-19,osx,3.3.3,246
2017-03-19,src,3.3.3,162
2017-03-19,win,3.3.2,1
2017-03-19,win,3.3.3,1164
2017-03-19,win,2.12.0,1
2017-03-19,src,latest,1
2017-03-19,osx,latest,9
2017-03-19,src,3.2.3,2
2017-03-19,win,2.11.1,3
2017-03-19,win,2.15.3,1
2017-03-19,osx,3.2.1,16
2017-03-19,src,3.0.2,1
2017-03-19,src,3.3.1,6
2017-03-19,osx,3.0.3,1
2017-03-20,src,3.2.1,1
2017-03-20,src,3.2.3,4
2017-03-20,win,3.3.2,3
2017-03-20,osx,3.3.2,1
2017-03-20,osx,latest,35
2017-03-20,win,3.3.3patched,1
2017-03-20,src,3.3.0,2
2017-03-20,win,3.2.5,1
2017-03-20,osx,3.3.3,389
2017-03-20,src,2.13.0,1
2017-03-20,src,2.11.1,1
2017-03-20,osx,3.2.1,19
2017-03-20,osx,3.0.3,2
2017-03-20,win,3.3.3,1956
2017-03-20,src,2.9.0,1
2017-03-20,src,3.1.1,3
2017-03-20,src,3.3.1,2
2017-03-20,osx,2.11.1,2
2017-03-20,src,3.2.2,4
2017-03-20,win,3.2.4revised,1
2017-03-20,src,3.3.2,5
2017-03-20,src,latest,9
2017-03-20,src,3.3.3,3128
2017-03-20,osx,3.3.1,1
2017-03-21,src,3.0.2,1
2017-03-21,osx,2.10.1,1
2017-03-21,src,3.2.3,1
2017-03-21,win,3.3.3patched,4
2017-03-21,osx,2.15.1,1
2017-03-21,src,3.2.2,16
2017-03-21,win,3.3.2,3
2017-03-21,osx,3.3.2,2
2017-03-21,osx,3.1.0,1
2017-03-21,win,3.3.3,2201
2017-03-21,src,3.3.2,20
2017-03-21,osx,2.13.1,1
2017-03-21,NA,latest,6
2017-03-21,osx,2.12.0,1
2017-03-21,osx,latest,47
2017-03-21,osx,3.0.1,1
2017-03-21,src,3.2.1,1
2017-03-21,osx,2.11.0,1
2017-03-21,osx,2.13.2,1
2017-03-21,osx,3.2.1,26
2017-03-21,src,3.3.1,3
2017-03-21,src,3.3.0,2
2017-03-21,src,2.8.1,1
2017-03-21,src,latest,2
2017-03-21,src,3.1.2,3
2017-03-21,osx,3.3.3,419
2017-03-21,osx,2.14.2,1
2017-03-21,src,3.0.3,4
2017-03-21,src,3.1.1,4
2017-03-21,osx,2.15.2,1
2017-03-21,osx,3.1.2,1
2017-03-21,osx,2.11.1,1
2017-03-21,src,3.3.3,232
2017-03-21,win,3.0.2,1
2017-03-22,win,3.3.3,1971
2017-03-22,osx,3.0.3,1
2017-03-22,src,3.2.5,1
2017-03-22,osx,3.3.3,434
2017-03-22,osx,3.1.2,1
2017-03-22,osx,latest,61
2017-03-22,src,2.15.2,1
2017-03-22,src,3.3.2,18
2017-03-22,src,2.12.0,1
2017-03-22,win,3.0.0,1
2017-03-22,osx,3.1.0,3
2017-03-22,osx,2.15.3,1
2017-03-22,win,3.2.3,2
2017-03-22,src,2.10.0,1
2017-03-22,osx,2.15.2,1
2017-03-22,win,devel,3
2017-03-22,osx,2.12.2,1
2017-03-22,win,3.3.1,1
2017-03-22,src,3.2.3,6
2017-03-22,src,3.0.0,2
2017-03-22,src,3.3.3,159
2017-03-22,win,2.2.1pat,1
2017-03-22,src,3.0.1,7
2017-03-22,src,3.0.3,8
2017-03-22,osx,3.2.4,2
2017-03-22,osx,3.0.1,1
2017-03-22,win,3.3.0,2
2017-03-22,NA,latest,2
2017-03-22,src,3.2.1,2
2017-03-22,osx,2.12.1,1
2017-03-22,win,3.3.2,6
2017-03-22,src,3.1.1,3
2017-03-22,osx,3.1.1,1
2017-03-22,osx,3.0.2,1
2017-03-22,osx,2.10.0,1
2017-03-22,osx,2.10.1,1
2017-03-22,src,3.2.2,22
2017-03-22,osx,3.2.1,27
2017-03-22,win,3.0.2,1
2017-03-22,osx,2.15.1,1
2017-03-22,osx,2.12.0,1
2017-03-23,NA,latest,16
2017-03-23,osx,2.15.1,3
2017-03-23,win,3.2.5,1
2017-03-23,win,3.2.0,1
2017-03-23,osx,2.12.0,1
2017-03-23,src,3.1.2,5
2017-03-23,osx,3.3.1,2
2017-03-23,src,2.15.0,1
2017-03-23,src,3.3.2,7
2017-03-23,osx,2.15.3,4
2017-03-23,src,3.3.0,1
2017-03-23,win,3.3.3,2036
2017-03-23,osx,3.3.3,404
2017-03-23,osx,3.0.1,1
2017-03-23,win,3.3.2,3
2017-03-23,osx,2.15.2,1
2017-03-23,src,3.1.3,1
2017-03-23,src,3.2.2,3
2017-03-23,osx,latest,25
2017-03-23,src,3.3.3,138
2017-03-23,src,3.0.3,1
2017-03-23,src,3.1.1,6
2017-03-23,win,2.2.1,1
2017-03-23,win,3.0.0,1
2017-03-23,osx,3.2.1,26
2017-03-23,win,3.1.0,2
2017-03-23,osx,3.3.2,3
2017-03-23,src,3.3.1,4
2017-03-23,src,3.2.3,3
2017-03-23,osx,2.13.0,1
2017-03-24,NA,latest,3
2017-03-24,src,3.3.1,1
2017-03-24,win,devel,1
2017-03-24,src,3.1.1,10
2017-03-24,win,3.3.3patched,1
2017-03-24,osx,latest,25
2017-03-24,src,3.2.3,2
2017-03-24,src,3.2.4,1
2017-03-24,osx,2.13.2,1
2017-03-24,src,3.2.5,3
2017-03-24,win,2.12.0,1
2017-03-24,src,2.1.1,1
2017-03-24,src,3.2.2,5
2017-03-24,osx,2.12.0,2
2017-03-24,osx,2.11.1,1
2017-03-24,src,3.3.0,2
2017-03-24,osx,3.2.1,14
2017-03-24,osx,2.13.1,1
2017-03-24,src,3.3.2,19
2017-03-24,src,2.13.1,1
2017-03-24,osx,2.14.2,1
2017-03-24,osx,3.3.3,320
2017-03-24,src,3.0.2,1
2017-03-24,src,3.0.3,1
2017-03-24,win,3.3.2,3
2017-03-24,win,3.3.3,1725
2017-03-24,src,3.3.3,113
2017-03-25,osx,3.2.1,20
2017-03-25,osx,2.10.0,1
2017-03-25,src,3.1.1,1
2017-03-25,osx,3.0.1,1
2017-03-25,src,2.15.3,1
2017-03-25,win,3.3.3patched,1
2017-03-25,osx,3.3.3,187
2017-03-25,src,3.1.2,3
2017-03-25,src,3.2.4,1
2017-03-25,win,3.3.3,1088
2017-03-25,osx,3.0.2,1
2017-03-25,win,3.3.1,1
2017-03-25,src,3.3.3,73
2017-03-25,win,3.3.0,2
2017-03-25,win,2.11.1,1
2017-03-25,src,3.3.0,2
2017-03-25,osx,3.1.0,2
2017-03-25,osx,2.10.1,1
2017-03-25,src,3.2.2,10
2017-03-25,src,3.3.1,1
2017-03-25,osx,latest,13
2017-03-25,src,3.3.2,3
2017-03-25,win,3.3.2,3
2017-03-25,osx,3.3.2,1
2017-03-25,osx,2.15.3,1
2017-03-26,osx,3.2.0,1
2017-03-26,osx,3.3.3,264
2017-03-26,osx,3.3.2,1
2017-03-26,src,2.0.0,1
2017-03-26,src,3.0.3,7
2017-03-26,src,3.1.2,1
2017-03-26,src,2.0.1,1
2017-03-26,src,3.3.2,1
2017-03-26,win,3.3.3patched,2
2017-03-26,osx,3.1.3,2
2017-03-26,src,latest,1
2017-03-26,win,3.1.3,1
2017-03-26,osx,2.14.2,1
2017-03-26,src,3.2.2,1
2017-03-26,osx,2.13.0,2
2017-03-26,src,3.2.3,1
2017-03-26,src,3.3.3,111
2017-03-26,osx,3.0.0,1
2017-03-26,src,3.2.5,1
2017-03-26,win,3.3.3,1172
2017-03-26,osx,3.1.0,1
2017-03-26,win,3.4.0alpha,1
2017-03-26,osx,3.2.1,14
2017-03-26,osx,latest,15
2017-03-26,osx,2.11.0,1
2017-03-26,src,2.4.1,1
2017-03-26,win,2.5.0,1
2017-03-26,win,3.3.2,8
2017-03-27,src,3.0.3,2
2017-03-27,osx,2.14.1,1
2017-03-27,osx,latest,20
2017-03-27,src,3.2.3,2
2017-03-27,src,3.3.1,2
2017-03-27,src,3.2.2,4
2017-03-27,win,3.1.0,1
2017-03-27,osx,3.0.0,1
2017-03-27,osx,3.0.3,3
2017-03-27,win,3.3.2,5
2017-03-27,src,3.3.2,9
2017-03-27,osx,3.0.2,1
2017-03-27,win,3.3.3patched,1
2017-03-27,win,2.6.0,1
2017-03-27,osx,3.3.2,1
2017-03-27,osx,3.1.0,1
2017-03-27,osx,3.3.3,398
2017-03-27,osx,2.10.0,1
2017-03-27,src,3.1.1,5
2017-03-27,src,3.2.5,1
2017-03-27,src,3.3.3,145
2017-03-27,win,3.3.1,1
2017-03-27,win,3.3.3,2076
2017-03-27,win,2.11.1,1
2017-03-27,osx,3.2.1,12
2017-03-27,src,2.15.2,1
2017-03-27,osx,2.14.2,1
2017-03-27,src,3.2.1,1
2017-03-27,osx,2.12.0,1
2017-03-27,osx,3.3.0,1
2017-03-27,win,2.10.1,1
2017-03-27,osx,2.13.2,1
2017-03-27,win,2.4.0,1
2017-03-28,win,3.3.3,2054
2017-03-28,src,2.15.3,1
2017-03-28,osx,3.3.3,453
2017-03-28,src,3.3.2,9
2017-03-28,src,3.3.3,159
2017-03-28,osx,2.15.3,1
2017-03-28,osx,3.3.1,1
2017-03-28,src,3.2.1,2
2017-03-28,win,3.4.0alpha,2
2017-03-28,osx,3.2.1,16
2017-03-28,src,3.2.2,6
2017-03-28,src,2.6.1,1
2017-03-28,src,3.2.0,1
2017-03-28,osx,2.13.0,1
2017-03-28,src,3.0.2,1
2017-03-28,osx,latest,41
2017-03-28,osx,3.2.2,1
2017-03-28,win,3.3.2,2
2017-03-28,osx,3.3.2,1
2017-03-28,src,3.1.1,3
2017-03-28,win,3.1.0,1
2017-03-28,src,2.10.1,1
2017-03-28,osx,3.0.1,1
2017-03-28,NA,latest,3
2017-03-28,src,3.2.3,4
2017-03-28,osx,3.1.0,1
2017-03-28,src,2.7.2,1
2017-03-28,win,3.3.1,1
2017-03-28,src,3.1.2,3
2017-03-28,src,3.2.5,1
2017-03-29,src,3.0.3,1
2017-03-29,osx,3.0.3,1
2017-03-29,win,3.3.3patched,1
2017-03-29,win,2.11.1,2
2017-03-29,osx,2.13.2,1
2017-03-29,src,3.3.2,2
2017-03-29,src,2.2.0,1
2017-03-29,src,3.3.3,138
2017-03-29,osx,3.3.3,393
2017-03-29,src,3.2.0,1
2017-03-29,src,latest,1
2017-03-29,src,3.2.1,2
2017-03-29,src,2.0.0,1
2017-03-29,src,2.11.1,1
2017-03-29,src,2.14.1,1
2017-03-29,osx,2.13.1,1
2017-03-29,src,3.1.3,1
2017-03-29,win,3.3.3,1948
2017-03-29,src,3.0.1,2
2017-03-29,src,2.10.0,1
2017-03-29,osx,3.2.1,24
2017-03-29,src,3.0.0,2
2017-03-29,win,3.3.2,3
2017-03-29,src,3.2.3,2
2017-03-29,src,3.2.4,3
2017-03-29,src,3.1.2,9
2017-03-29,src,2.6.0,1
2017-03-29,src,3.3.0,1
2017-03-29,win,2.5.0,1
2017-03-29,src,2.15.3,2
2017-03-29,src,3.1.1,6
2017-03-29,win,3.4.0alpha,3
2017-03-29,NA,latest,8
2017-03-29,osx,latest,28
2017-03-29,src,3.2.2,3
2017-03-29,win,3.1.0,1
2017-03-30,osx,2.10.0,1
2017-03-30,osx,3.1.0,1
2017-03-30,src,3.3.0,2
2017-03-30,win,3.3.0,1
2017-03-30,src,2.15.2,1
2017-03-30,src,3.2.5,5
2017-03-30,osx,3.3.3,385
2017-03-30,win,3.3.2,6
2017-03-30,win,3.2.4revised,1
2017-03-30,src,3.2.0,2
2017-03-30,win,3.3.1,2
2017-03-30,src,3.0.0,1
2017-03-30,NA,latest,5
2017-03-30,win,3.3.3patched,1
2017-03-30,src,2.11.1,1
2017-03-30,src,latest,1
2017-03-30,src,3.1.1,11
2017-03-30,win,3.4.0alpha,1
2017-03-30,src,3.1.2,10
2017-03-30,src,3.3.1,3
2017-03-30,osx,3.3.2,3
2017-03-30,osx,3.2.1,15
2017-03-30,osx,2.10.1,1
2017-03-30,osx,3.1.3,1
2017-03-30,src,3.2.2,22
2017-03-30,win,3.3.3,1786
2017-03-30,osx,latest,43
2017-03-30,src,3.0.3,4
2017-03-30,src,3.3.2,11
2017-03-30,src,3.2.3,2
2017-03-30,src,2.15.0,1
2017-03-30,win,2.6.2,1
2017-03-30,osx,2.15.3,1
2017-03-30,osx,2.15.2,1
2017-03-30,osx,3.2.2,1
2017-03-30,osx,3.0.3,2
2017-03-30,osx,3.0.2,1
2017-03-30,osx,2.12.0,1
2017-03-30,osx,3.3.1,1
2017-03-30,osx,2.14.2,1
2017-03-30,src,3.3.3,143
2017-03-31,src,3.3.0,1
2017-03-31,src,2.2.0,1
2017-03-31,osx,2.15.2,1
2017-03-31,osx,latest,36
2017-03-31,src,3.2.3,1
2017-03-31,win,3.3.3,1603
2017-03-31,win,3.3.2,2
2017-03-31,src,3.2.5,6
2017-03-31,osx,3.2.1,21
2017-03-31,osx,3.3.3,409
2017-03-31,osx,2.14.2,1
2017-03-31,src,3.3.3,104
2017-03-31,osx,3.3.2,1
2017-03-31,src,3.0.3,1
2017-03-31,src,3.2.2,15
2017-03-31,src,2.15.3,1
2017-03-31,NA,latest,2
2017-03-31,src,2.7.1,1
2017-03-31,osx,3.1.0,1
2017-03-31,src,3.3.2,7
2017-03-31,src,3.1.1,3
2017-03-31,src,3.1.2,5
2017-03-31,src,3.2.4,1
2017-03-31,src,2.15.0,1
2017-04-01,win,3.3.1,1
2017-04-01,NA,latest,1
2017-04-01,win,3.2.3,1
2017-04-01,src,3.3.3,98
2017-04-01,osx,3.0.1,1
2017-04-01,osx,latest,17
2017-04-01,osx,3.0.3,1
2017-04-01,win,3.3.2,3
2017-04-01,src,3.3.2,3
2017-04-01,win,3.2.2,1
2017-04-01,osx,3.3.2,1
2017-04-01,osx,3.2.1,11
2017-04-01,win,3.2.1,1
2017-04-01,win,3.3.3,1090
2017-04-01,src,3.0.3,1
2017-04-01,osx,3.3.3,200
2017-04-01,osx,2.15.3,1
2017-04-01,src,3.1.2,4
2017-04-01,win,3.4.0alpha,2
2017-04-01,src,3.2.2,4
2017-04-02,osx,2.13.0,1
2017-04-02,win,3.2.2,1
2017-04-02,win,3.3.3,1032
2017-04-02,src,3.2.2,2
2017-04-02,src,2.12.0,18
2017-04-02,win,3.3.2,1
2017-04-02,src,3.3.2,1
2017-04-02,src,3.2.3,2
2017-04-02,win,3.3.3patched,1
2017-04-02,src,3.0.3,1
2017-04-02,src,3.1.2,8
2017-04-02,src,2.13.2,1
2017-04-02,osx,3.3.3,199
2017-04-02,osx,3.2.1,7
2017-04-02,NA,latest,3
2017-04-02,osx,latest,14
2017-04-02,win,3.4.0alpha,2
2017-04-02,src,3.3.3,59
2017-04-02,src,3.1.1,2
2017-04-03,src,3.1.0,1
2017-04-03,src,3.3.1,1
2017-04-03,win,3.2.0,1
2017-04-03,osx,3.2.2,1
2017-04-03,src,latest,1
2017-04-03,osx,3.0.3,1
2017-04-03,osx,2.10.1,2
2017-04-03,osx,3.0.2,1
2017-04-03,win,3.3.2,7
2017-04-03,src,3.3.3,142
2017-04-03,osx,3.1.0,1
2017-04-03,src,3.3.0,1
2017-04-03,win,3.3.3patched,1
2017-04-03,osx,3.3.3,409
2017-04-03,osx,3.3.2,4
2017-04-03,src,3.1.1,3
2017-04-03,osx,2.13.0,1
2017-04-03,osx,3.1.3,1
2017-04-03,win,3.3.3,1832
2017-04-03,src,3.2.5,2
2017-04-03,osx,2.14.0,1
2017-04-03,osx,3.3.0,2
2017-04-03,osx,2.11.0,2
2017-04-03,osx,3.2.3,2
2017-04-03,src,3.3.2,10
2017-04-03,src,2.13.2,1
2017-04-03,osx,2.10.0,1
2017-04-03,osx,3.2.0,1
2017-04-03,osx,2.15.1,1
2017-04-03,src,2.7.0,1
2017-04-03,win,3.4.0alpha,3
2017-04-03,src,3.2.3,3
2017-04-03,src,2.11.1,1
2017-04-03,osx,3.2.1,15
2017-04-03,osx,2.14.2,1
2017-04-03,osx,3.0.0,1
2017-04-03,src,3.1.2,7
2017-04-03,win,devel,1
2017-04-03,win,3.2.2,1
2017-04-03,src,3.2.2,14
2017-04-03,src,3.2.4,1
2017-04-03,osx,latest,18
2017-04-04,src,2.9.1,1
2017-04-04,src,3.3.2,3
2017-04-04,osx,2.11.1,1
2017-04-04,src,3.1.0,2
2017-04-04,win,3.2.3,1
2017-04-04,osx,3.1.3,1
2017-04-04,src,3.1.1,10
2017-04-04,win,3.2.5,1
2017-04-04,NA,3.3.3,1
2017-04-04,src,3.3.3,121
2017-04-04,osx,3.3.2,2
2017-04-04,osx,3.3.1,1
2017-04-04,win,3.3.2,2
2017-04-04,osx,3.0.1,2
2017-04-04,win,3.3.3,2023
2017-04-04,win,3.4.0alpha,3
2017-04-04,src,3.1.2,1
2017-04-04,osx,2.13.2,1
2017-04-04,src,3.2.3,3
2017-04-04,osx,3.2.1,27
2017-04-04,src,3.0.3,1
2017-04-04,osx,latest,21
2017-04-04,osx,3.3.3,476
2017-04-04,NA,latest,5
2017-04-04,win,3.0.2,1
2017-04-04,src,2.15.3,2
2017-04-04,osx,3.2.4,1
2017-04-04,osx,3.1.0,1
2017-04-04,src,2.8.1,1
2017-04-04,src,3.2.2,5
2017-04-04,osx,3.0.0,1
2017-04-04,src,3.2.1,1
2017-04-04,src,3.2.0,1
2017-04-04,osx,2.13.1,1
2017-04-04,osx,3.2.3,1
2017-04-05,win,3.3.2,8
2017-04-05,src,2.0.1,1
2017-04-05,win,3.4.0alpha,1
2017-04-05,osx,3.2.1,54
2017-04-05,osx,2.12.0,1
2017-04-05,osx,3.3.2,4
2017-04-05,osx,3.1.0,1
2017-04-05,osx,2.14.2,1
2017-04-05,win,devel,1
2017-04-05,src,3.3.3,118
2017-04-05,src,3.0.3,3
2017-04-05,osx,3.0.3,2
2017-04-05,src,3.3.0,1
2017-04-05,osx,3.3.3,476
2017-04-05,src,3.2.4,1
2017-04-05,src,3.2.3,4
2017-04-05,src,3.2.2,3
2017-04-05,osx,3.2.0,1
2017-04-05,osx,2.11.1,1
2017-04-05,src,3.1.1,4
2017-04-05,src,3.3.2,12
2017-04-05,src,3.3.1,6
2017-04-05,src,3.0.0,1
2017-04-05,win,3.3.3,2037
2017-04-05,NA,latest,1
2017-04-05,src,2.15.0,1
2017-04-05,src,3.2.0,1
2017-04-05,osx,latest,30
2017-04-06,src,3.3.3,115
2017-04-06,osx,3.2.1,18
2017-04-06,src,3.2.5,1
2017-04-06,osx,3.3.2,1
2017-04-06,win,3.3.3,1863
2017-04-06,osx,3.3.3,394
2017-04-06,osx,latest,33
2017-04-06,win,3.4.0alpha,2
2017-04-06,src,latest,1
2017-04-06,win,3.3.2,4
2017-04-06,osx,3.1.3,1
2017-04-06,NA,latest,2
2017-04-06,src,3.3.1,1
2017-04-06,src,3.3.2,6
2017-04-06,win,devel,1
2017-04-06,src,3.2.3,1
2017-04-06,src,3.1.1,7
2017-04-06,src,3.2.2,14
2017-04-06,src,3.0.3,3
2017-04-07,osx,2.13.2,1
2017-04-07,osx,latest,32
2017-04-07,win,2.15.3,1
2017-04-07,win,3.3.3,1500
2017-04-07,src,3.2.5,1
2017-04-07,osx,3.1.2,1
2017-04-07,osx,2.15.0,1
2017-04-07,src,3.1.2,2
2017-04-07,osx,3.0.3,1
2017-04-07,osx,2.15.2,1
2017-04-07,src,2.15.3,2
2017-04-07,osx,3.3.2,1
