day,os,version,downloads
2016-07-08,src,3.2.0,3
2016-07-08,osx,2.10.0,2
2016-07-08,osx,2.12.0,2
2016-07-08,osx,2.14.2,2
2016-07-08,src,2.15.1,1
2016-07-08,src,3.0.2,1
2016-07-08,win,devel,2
2016-07-08,osx,2.15.2,1
2016-07-08,win,3.1.0,1
2016-07-08,osx,2.14.1,2
2016-07-08,osx,3.0.0,1
2016-07-08,win,3.2.5,2
2016-07-08,src,3.2.3,3
2016-07-08,win,3.3.1,1034
2016-07-09,win,devel,9
2016-07-09,win,3.0.3,1
2016-07-09,src,3.3.1,38
2016-07-09,osx,2.15.1,1
2016-07-09,src,3.2.5,1
2016-07-09,osx,latest,2
2016-07-09,src,3.2.1,3
2016-07-09,src,3.1.1,1
2016-07-09,osx,3.2.1,11
2016-07-09,osx,2.10.1,1
2016-07-09,src,latest,1
2016-07-09,osx,3.3.1,138
2016-07-09,win,3.3.0,1
2016-07-09,src,3.3.0,5
2016-07-09,osx,3.3.0,1
2016-07-09,osx,2.11.1,1
2016-07-09,win,3.3.1,551
2016-07-09,src,3.1.2,4
2016-07-09,osx,3.0.1,1
2016-07-09,osx,2.15.3,1
2016-07-09,win,3.2.5,1
2016-07-10,osx,2.14.0,1
2016-07-10,src,3.2.4,1
2016-07-10,osx,3.2.1,6
2016-07-10,src,2.5.1,1
2016-07-10,src,3.2.2,1
2016-07-10,osx,3.0.3,1
2016-07-10,src,3.3.0,7
2016-07-10,win,2.9.0,1
2016-07-10,src,2.0.1,1
2016-07-10,src,3.3.1,49
2016-07-10,osx,2.15.0,1
2016-07-10,osx,2.12.2,1
2016-07-10,osx,2.10.0,1
2016-07-10,src,3.1.0,1
2016-07-10,osx,2.11.0,2
2016-07-10,osx,3.2.0,1
2016-07-10,src,2.4.1,1
2016-07-10,osx,3.0.2,1
2016-07-10,src,2.7.1,1
2016-07-10,win,3.3.0,2
2016-07-10,osx,3.1.2,2
2016-07-10,osx,2.11.1,1
2016-07-10,win,3.2.3,1
2016-07-10,src,3.0.2,1
2016-07-10,osx,2.12.0,2
2016-07-10,osx,2.14.1,1
2016-07-10,osx,2.14.2,1
2016-07-10,win,devel,3
2016-07-10,osx,3.1.3,3
2016-07-10,win,3.3.1,549
2016-07-10,osx,2.15.2,2
2016-07-10,src,3.2.3,1
2016-07-10,osx,2.15.1,2
2016-07-10,osx,latest,12
2016-07-10,src,2.6.1,1
2016-07-10,osx,3.1.0,2
2016-07-10,osx,3.3.1,137
2016-07-10,src,2.0.0,1
2016-07-10,osx,2.10.1,1
2016-07-10,osx,2.13.0,1
2016-07-10,osx,2.15.3,1
2016-07-10,win,3.2.5,3
2016-07-10,osx,3.0.1,1
2016-07-10,src,2.13.0,1
2016-07-10,osx,3.2.4,2
2016-07-10,src,3.1.2,1
2016-07-10,osx,3.3.0,1
2016-07-10,osx,3.1.1,2
2016-07-10,osx,2.13.2,1
2016-07-10,win,2.11.0,1
2016-07-10,osx,2.13.1,1
2016-07-10,win,2.15.3,1
2016-07-10,src,latest,1
2016-07-10,osx,3.2.2,1
2016-07-10,osx,3.2.3,2
2016-07-10,osx,2.12.1,1
2016-07-10,osx,3.0.0,1
2016-07-11,win,3.2.2,1
2016-07-11,osx,3.2.0,1
2016-07-11,osx,2.10.1,1
2016-07-11,osx,3.0.1,1
2016-07-11,osx,2.11.1,1
2016-07-11,osx,2.10.0,1
2016-07-11,win,3.2.5,1
2016-07-11,osx,2.15.2,1
2016-07-11,src,3.2.3,2
2016-07-11,src,3.0.0,1
2016-07-11,osx,2.12.1,1
2016-07-11,src,3.2.4,2
2016-07-11,src,latest,1
2016-07-11,osx,3.0.0,1
2016-07-11,osx,2.13.1,1
2016-07-11,win,devel,1
2016-07-11,osx,2.12.0,1
2016-07-11,osx,3.2.1,16
2016-07-11,src,2.4.0,1
2016-07-11,src,3.2.5,4
2016-07-11,src,2.0.1,1
2016-07-11,osx,3.0.3,1
2016-07-11,osx,2.13.2,1
2016-07-11,osx,3.2.3,1
2016-07-11,src,2.5.0,1
2016-07-11,osx,2.14.1,1
2016-07-11,osx,3.1.0,2
2016-07-11,src,3.0.2,2
2016-07-11,osx,3.2.4,2
2016-07-11,osx,2.15.0,1
2016-07-11,osx,2.14.2,1
2016-07-11,osx,3.2.2,2
2016-07-11,osx,3.1.1,2
2016-07-11,src,2.1.0,1
2016-07-11,src,2.15.3,2
2016-07-11,src,2.0.0,1
2016-07-11,win,3.1.0,1
2016-07-11,osx,2.15.3,1
2016-07-11,osx,2.14.0,1
2016-07-11,win,3.3.1,1210
2016-07-11,src,3.2.1,8
2016-07-11,osx,3.3.1,211
2016-07-11,src,2.2.1,1
2016-07-11,win,release.exe,1
2016-07-11,osx,3.3.0,2
2016-07-11,src,2.2.0,1
2016-07-11,src,2.4.1,1
2016-07-11,src,2.15.0,2
2016-07-11,win,3.1.1,5
2016-07-11,src,3.3.1,73
2016-07-11,src,2.1.1,1
2016-07-11,src,2.3.0,1
2016-07-11,osx,2.12.2,1
2016-07-11,src,3.1.1,2
2016-07-11,src,3.3.0,12
2016-07-11,src,3.1.0,1
2016-07-11,osx,3.0.2,1
2016-07-11,src,2.3.1,1
2016-07-11,osx,3.1.3,3
2016-07-11,osx,2.15.1,2
2016-07-11,src,3.1.3,2
2016-07-11,osx,2.11.0,2
2016-07-11,osx,3.1.2,2
2016-07-11,osx,2.13.0,1
2016-07-11,osx,latest,28
2016-07-11,win,3.3.0,1
2016-07-13,osx,3.0.0,1
2016-07-13,src,3.2.1,1
2016-07-13,osx,3.3.0,2
2016-07-13,win,3.2.5,2
2016-07-13,win,3.3.1patched,1
2016-07-13,src,3.3.0,16
2016-07-13,win,devel,1
2016-07-13,src,3.1.1,7
2016-07-13,src,3.0.3,6
2016-07-13,src,3.2.5,2
2016-07-13,src,3.1.2,1
2016-07-13,src,3.2.2,4
2016-07-13,osx,3.2.3,1
2016-07-13,src,3.0.1,2
2016-07-13,src,2.15.3,1
2016-07-13,win,3.3.1,1131
2016-07-13,osx,3.2.1,14
2016-07-13,src,3.1.3,2
2016-07-13,win,3.3.0,1
2016-07-13,win,2.15.3,1
2016-07-13,osx,3.1.1,1
2016-07-13,osx,3.3.1,217
2016-07-13,src,3.2.3,3
2016-07-13,osx,latest,35
2016-07-13,src,3.3.1,64
2016-07-14,src,3.0.1,1
2016-07-14,src,2.15.3,3
2016-07-14,src,3.1.3,1
2016-07-14,osx,3.3.1,228
2016-07-14,src,3.1.1,4
2016-07-14,osx,3.2.0,1
2016-07-14,osx,latest,8
2016-07-14,win,release.exe,1
2016-07-14,src,3.2.1,1
2016-07-14,win,3.3.1patched,3
2016-07-14,src,3.2.0,1
2016-07-14,osx,2.15.0,1
2016-07-14,src,3.2.5,12
2016-07-14,osx,2.10.0,1
2016-07-14,src,3.0.2,6
2016-07-14,src,3.3.1,66
2016-07-14,osx,3.1.0,3
2016-07-14,win,3.2.0,1
2016-07-14,src,3.2.2,9
2016-07-14,src,3.2.4,2
2016-07-14,src,3.3.0,30
2016-07-14,src,3.0.0,1
2016-07-14,osx,3.2.4,1
2016-07-14,win,3.3.0,1
2016-07-14,win,3.3.1,1119
2016-07-14,win,devel,1
2016-07-14,osx,3.1.3,2
2016-07-14,src,3.2.3,13
2016-07-14,win,3.2.5,1
2016-07-14,osx,3.2.1,8
2016-07-14,win,2.15.3,2
2016-07-14,win,3.2.3,1
2016-07-15,src,3.1.2,6
2016-07-15,src,3.2.4,6
2016-07-15,src,3.1.0,1
2016-07-15,osx,3.2.2,2
2016-07-15,osx,latest,18
2016-07-15,src,3.3.0,11
2016-07-15,src,3.2.2,5
2016-07-15,src,3.2.1,1
2016-07-15,osx,3.3.1,195
2016-07-15,osx,2.14.2,1
2016-07-15,win,3.1.0,1
2016-07-15,win,3.2.1,1
2016-07-15,src,3.3.1,65
2016-07-15,win,devel,1
2016-07-15,src,3.1.1,5
2016-07-15,win,3.3.1patched,3
2016-07-15,win,3.3.1,949
2016-07-15,osx,3.2.1,6
2016-07-16,osx,latest,17
2016-07-16,osx,2.15.0,1
2016-07-16,src,3.1.2,1
2016-07-16,src,3.3.1,37
2016-07-16,win,3.3.0,1
2016-07-16,win,3.2.5,2
2016-07-16,src,3.2.4,3
2016-07-16,src,3.2.1,2
2016-07-16,osx,3.2.1,5
2016-07-16,src,3.1.1,2
2016-07-16,src,3.2.2,4
2016-07-16,osx,3.0.0,1
2016-07-16,win,devel,2
2016-07-16,win,3.3.1,500
2016-07-16,src,3.2.5,2
2016-07-16,src,3.3.0,9
2016-07-16,win,3.3.1patched,6
2016-07-16,osx,3.3.1,122
2016-07-16,src,2.12.2,1
2016-07-17,src,3.2.0,2
2016-07-17,win,2.15.3,2
2016-07-17,osx,2.14.2,1
2016-07-17,src,3.1.1,2
2016-07-17,src,3.2.2,6
2016-07-17,src,2.10.0,1
2016-07-17,win,3.3.0,2
2016-07-17,win,devel,1
2016-07-17,src,3.2.5,1
2016-07-17,src,2.14.1,1
2016-07-17,win,3.3.1,556
2016-07-17,osx,3.3.0,2
2016-07-17,osx,2.13.0,1
2016-07-17,src,3.3.0,8
2016-07-17,src,3.3.1,26
2016-07-17,osx,2.11.1,1
2016-07-17,win,3.1.3,1
2016-07-17,osx,3.2.1,5
2016-07-17,osx,3.1.0,1
2016-07-17,osx,2.13.1,1
2016-07-17,osx,latest,21
2016-07-17,osx,3.0.0,1
2016-07-17,osx,3.3.1,106
2016-07-17,osx,3.2.2,1
2016-07-18,src,3.0.3,1
2016-07-18,osx,2.13.1,2
2016-07-18,src,3.2.4,6
2016-07-18,src,2.6.1,1
2016-07-18,src,2.7.2,1
2016-07-18,osx,3.0.1,2
2016-07-18,src,2.14.2,1
2016-07-18,src,3.1.2,3
2016-07-18,osx,3.2.2,2
2016-07-18,osx,3.1.3,7
2016-07-18,src,2.8.0,1
2016-07-18,src,2.10.1,1
2016-07-18,src,2.14.0,1
2016-07-18,win,3.3.0,1
2016-07-18,src,3.1.3,1
2016-07-18,osx,2.15.1,4
2016-07-18,src,2.9.0,1
2016-07-18,src,2.15.0,1
2016-07-18,osx,3.3.1,245
2016-07-18,src,3.3.1,95
2016-07-18,osx,3.2.1,24
2016-07-18,src,2.9.2,1
2016-07-18,osx,3.3.0,5
2016-07-18,osx,3.1.2,4
2016-07-18,src,2.8.1,1
2016-07-18,src,latest,2
2016-07-18,osx,2.10.1,2
2016-07-18,src,2.11.1,1
2016-07-18,src,3.3.0,19
2016-07-18,osx,3.2.4,5
2016-07-18,src,2.7.0,1
2016-07-18,src,2.11.0,1
2016-07-18,osx,2.15.3,2
2016-07-18,osx,3.0.3,2
2016-07-18,src,2.4.0,1
2016-07-18,osx,2.15.2,3
2016-07-18,src,2.12.1,1
2016-07-18,osx,2.12.0,2
2016-07-18,src,2.5.1,1
2016-07-18,osx,3.1.1,4
2016-07-18,src,2.0.0,1
2016-07-18,win,3.2.5,3
2016-07-18,src,2.6.0,1
2016-07-18,src,3.1.0,1
2016-07-18,src,2.10.0,1
2016-07-18,src,2.12.0,1
2016-07-18,src,3.0.0,1
2016-07-18,src,3.0.2,1
2016-07-18,osx,2.15.0,2
2016-07-18,osx,2.13.0,2
2016-07-18,win,3.3.1patched,7
2016-07-18,osx,2.12.1,2
2016-07-18,src,2.13.0,1
2016-07-18,osx,2.11.1,2
2016-07-18,src,2.12.2,1
2016-07-18,src,3.2.3,2
2016-07-18,src,2.6.2,1
2016-07-18,win,3.1.0,1
2016-07-18,src,2.13.2,1
2016-07-18,osx,3.1.0,4
2016-07-18,src,2.2.0,1
2016-07-18,src,3.1.1,4
2016-07-18,src,2.15.2,1
2016-07-18,win,devel,1
2016-07-18,osx,2.14.1,2
2016-07-18,win,3.1.3,1
2016-07-18,src,2.5.0,1
2016-07-18,src,3.2.2,4
2016-07-18,src,2.15.3,1
2016-07-18,osx,2.14.0,2
2016-07-18,osx,2.11.0,4
2016-07-18,src,2.14.1,1
2016-07-18,osx,3.2.3,2
2016-07-18,osx,2.14.2,2
2016-07-18,win,3.2.2,1
2016-07-18,osx,2.12.2,2
2016-07-18,src,3.2.1,1
2016-07-18,src,3.2.5,3
2016-07-18,src,2.2.1,1
2016-07-18,win,3.0.3,1
2016-07-18,osx,latest,36
2016-07-18,src,2.1.1,1
2016-07-18,src,2.9.1,1
2016-07-18,win,3.3.1,1216
2016-07-18,src,2.13.1,1
2016-07-18,src,3.0.1,3
2016-07-18,osx,3.0.0,2
2016-07-18,src,2.3.0,2
2016-07-18,src,2.4.1,1
2016-07-18,src,2.1.0,1
2016-07-18,src,2.15.1,2
2016-07-18,osx,3.0.2,2
2016-07-18,osx,2.13.2,2
2016-07-18,osx,2.10.0,2
2016-07-18,src,2.3.1,1
2016-07-18,src,2.7.1,1
2016-07-18,osx,3.2.0,3
2016-07-18,src,2.0.1,1
2016-07-18,src,3.2.0,3
2016-07-19,src,3.2.0,3
2016-07-19,osx,2.15.3,3
2016-07-19,src,3.2.4,7
2016-07-19,win,3.3.1,1151
2016-07-19,src,2.11.1,1
2016-07-19,osx,2.13.0,1
2016-07-19,osx,2.11.0,1
2016-07-19,src,3.2.1,2
2016-07-19,win,release.exe,1
2016-07-19,win,devel,1
2016-07-19,src,2.15.3,2
2016-07-19,win,3.3.1patched,4
2016-07-19,src,3.1.1,2
2016-07-19,win,3.3.0,3
2016-07-19,src,3.0.3,2
2016-07-19,osx,3.1.1,1
2016-07-19,src,3.3.1,58
2016-07-19,src,3.2.3,1
2016-07-19,win,2.11.1,1
2016-07-19,osx,2.15.2,1
2016-07-19,osx,2.12.1,1
2016-07-19,src,3.2.5,4
2016-07-19,osx,latest,11
2016-07-19,osx,3.2.1,16
2016-07-19,osx,3.3.1,256
2016-07-19,osx,3.0.0,1
2016-07-19,src,2.14.2,1
2016-07-19,osx,2.15.1,1
2016-07-19,src,3.3.0,11
2016-07-19,win,3.1.3,1
2016-07-19,src,3.1.2,1
2016-07-20,osx,3.2.1,12
2016-07-20,osx,3.1.3,1
2016-07-20,osx,3.3.1,235
2016-07-20,win,3.2.5,1
2016-07-20,src,3.3.0,15
2016-07-20,osx,3.1.0,1
2016-07-20,src,3.3.1,198
2016-07-20,src,3.1.1,4
2016-07-20,win,devel,2
2016-07-20,win,3.3.0,3
2016-07-20,src,3.2.1,7
2016-07-20,win,3.1.0,2
2016-07-20,osx,latest,25
2016-07-20,win,3.0.2,2
2016-07-20,src,2.15.2,1
2016-07-20,src,3.2.4,9
2016-07-20,win,3.0.3,1
2016-07-20,src,3.0.2,1
2016-07-20,src,3.1.2,7
2016-07-20,win,3.3.1patched,2
2016-07-20,src,3.0.3,2
2016-07-20,src,3.2.3,2
2016-07-20,osx,3.3.0,3
2016-07-20,src,2.11.1,1
2016-07-20,src,latest,2
2016-07-20,osx,3.2.4,2
2016-07-20,win,3.3.1,1142
2016-07-20,src,3.2.2,4
2016-07-20,src,3.2.5,1
2016-07-20,osx,2.14.0,1
2016-07-20,win,3.0.1,1
2016-07-21,win,devel,1
2016-07-21,src,3.3.1,177
2016-07-21,win,release.exe,1
2016-07-21,src,3.2.0,1
2016-07-21,src,3.1.1,7
2016-07-21,win,2.15.0,1
2016-07-21,src,3.2.3,2
2016-07-21,src,2.1.1,1
2016-07-21,win,2.15.3,1
2016-07-21,win,3.2.2,2
2016-07-21,win,3.2.5,3
2016-07-21,osx,3.2.1,8
2016-07-21,src,3.0.3,2
2016-07-21,win,2.11.1,2
2016-07-21,osx,2.15.1,1
2016-07-21,src,3.1.3,5
2016-07-21,src,3.2.5,4
2016-07-21,win,2.12.0,1
2016-07-21,win,2.15.1,2
2016-07-21,src,3.2.2,3
2016-07-21,win,3.3.1patched,29
2016-07-21,win,3.3.1,1092
2016-07-21,src,3.1.2,6
2016-07-21,osx,latest,42
2016-07-21,src,3.2.1,1
2016-07-21,src,3.2.4,5
2016-07-21,osx,3.3.0,2
2016-07-21,src,3.3.0,10
2016-07-21,win,3.3.0,1
2016-07-21,win,3.2.4revised,1
2016-07-21,osx,3.3.1,250
2016-07-21,src,latest,1
2016-07-21,win,2.15.2,1
2016-07-22,src,3.1.0,1
2016-07-22,src,2.2.0,1
2016-07-22,src,2.11.1,2
2016-07-22,src,3.0.3,1
2016-07-22,osx,2.15.1,2
2016-07-22,win,3.2.2,2
2016-07-22,src,3.3.0,17
2016-07-22,src,3.2.5,1
2016-07-22,win,3.3.1patched,8
2016-07-22,src,3.2.4,7
2016-07-22,src,3.2.3,3
2016-07-22,osx,2.14.1,1
2016-07-22,osx,3.3.1,149
2016-07-22,src,3.1.2,1
2016-07-22,src,3.1.1,7
2016-07-22,win,release.exe,1
2016-07-22,osx,3.2.1,9
2016-07-22,src,3.3.1,137
2016-07-22,osx,3.0.3,1
2016-07-22,src,3.0.0,1
2016-07-22,win,3.3.1,944
2016-07-22,win,3.2.5,1
2016-07-22,win,devel,1
2016-07-22,osx,3.0.2,1
2016-07-22,osx,latest,16
2016-07-22,win,3.3.0,2
2016-07-23,osx,3.2.2,2
2016-07-23,osx,3.1.2,2
2016-07-23,osx,3.1.1,2
2016-07-23,osx,3.2.4,2
2016-07-23,osx,2.14.2,1
2016-07-23,osx,3.0.1,1
2016-07-23,osx,2.14.0,1
2016-07-23,osx,latest,9
2016-07-23,osx,2.11.0,2
2016-07-23,win,3.3.1,563
2016-07-23,osx,3.3.1,122
2016-07-23,osx,3.2.3,1
2016-07-23,osx,3.1.3,3
2016-07-23,osx,2.15.2,1
2016-07-23,osx,2.12.1,1
2016-07-23,win,3.3.1patched,1
2016-07-23,src,3.0.3,1
2016-07-23,osx,2.13.0,1
2016-07-23,osx,2.10.1,1
2016-07-23,osx,2.12.0,1
2016-07-23,osx,2.15.3,1
2016-07-23,osx,3.3.0,1
2016-07-23,osx,3.0.2,1
2016-07-23,osx,2.13.1,1
2016-07-23,osx,2.12.2,1
2016-07-23,osx,3.0.0,1
2016-07-23,src,3.2.3,4
2016-07-23,win,devel,1
2016-07-23,osx,3.2.0,1
2016-07-23,src,3.0.1,1
2016-07-23,osx,2.11.1,1
2016-07-23,win,3.2.5,2
2016-07-23,osx,3.2.1,8
2016-07-23,osx,2.15.1,2
2016-07-23,osx,2.15.0,1
2016-07-23,src,3.3.0,6
2016-07-23,osx,3.1.0,2
2016-07-23,osx,2.14.1,1
2016-07-23,osx,2.10.0,1
2016-07-23,src,3.3.1,75
2016-07-23,osx,2.13.2,1
2016-07-23,osx,3.0.3,1
2016-07-25,osx,2.11.1,1
2016-07-25,osx,latest,16
2016-07-25,osx,3.2.4,1
2016-07-25,win,3.1.1,1
2016-07-25,osx,3.1.2,1
2016-07-25,src,3.2.5,2
2016-07-25,win,3.2.4revised,1
2016-07-25,win,3.3.1,1143
2016-07-25,win,3.3.1patched,11
2016-07-25,osx,3.3.1,226
2016-07-25,src,3.2.4,5
2016-07-25,src,latest,1
2016-07-25,src,3.1.1,7
2016-07-25,src,3.2.2,2
2016-07-25,win,3.2.5,2
2016-07-25,win,devel,1
2016-07-25,src,3.2.1,1
2016-07-25,osx,3.3.0,1
2016-07-25,src,3.0.2,1
2016-07-25,src,3.3.0,12
2016-07-25,src,3.0.3,3
2016-07-25,osx,3.2.1,15
2016-07-25,win,3.1.2,1
2016-07-25,osx,3.2.2,1
2016-07-25,src,3.3.1,112
2016-07-25,src,3.1.2,2
2016-07-26,osx,3.2.1,16
2016-07-26,win,3.2.3,2
2016-07-26,src,3.2.2,4
2016-07-26,osx,2.15.2,2
2016-07-26,osx,3.0.1,1
2016-07-26,win,3.3.1patched,6
2016-07-26,win,3.1.0,1
2016-07-26,osx,2.13.0,1
2016-07-26,src,3.2.5,1
2016-07-26,win,3.3.1,1271
2016-07-26,osx,2.12.0,1
2016-07-26,src,3.1.1,4
2016-07-26,osx,2.12.2,1
2016-07-26,osx,2.13.2,1
2016-07-26,src,3.2.3,4
2016-07-26,osx,2.10.1,1
2016-07-26,osx,3.2.2,1
2016-07-26,osx,2.15.0,1
2016-07-26,osx,3.3.1,271
2016-07-26,src,3.0.1,1
2016-07-26,src,3.2.4,9
2016-07-26,osx,2.11.0,1
2016-07-26,osx,3.0.2,1
2016-07-26,osx,2.12.1,1
2016-07-26,src,latest,1
2016-07-26,osx,3.3.0,1
2016-07-26,src,3.3.0,15
2016-07-26,src,3.3.1,95
2016-07-26,win,3.2.5,1
2016-07-26,win,3.0.3,1
2016-07-26,win,2.15.2,1
2016-07-26,osx,latest,44
2016-07-26,win,devel,1
2016-07-26,osx,2.15.1,1
2016-07-27,osx,2.15.1,1
2016-07-27,src,3.0.2,1
2016-07-27,src,3.3.1,82
2016-07-27,win,3.2.3,1
2016-07-27,src,2.15.3,1
2016-07-27,osx,3.3.1,212
2016-07-27,src,3.2.3,1
2016-07-27,win,3.3.1,1159
2016-07-27,osx,2.12.0,1
2016-07-27,src,3.1.1,4
2016-07-27,osx,latest,21
2016-07-27,osx,2.12.1,1
2016-07-27,win,3.2.4revised,3
2016-07-27,src,3.2.2,1
2016-07-27,src,3.3.0,17
2016-07-27,src,3.0.3,3
2016-07-27,win,3.3.1patched,2
2016-07-27,src,latest,1
2016-07-27,osx,2.13.0,1
2016-07-27,osx,3.2.1,12
2016-07-27,src,3.2.4,7
2016-07-27,win,devel,1
2016-07-27,win,3.2.5,2
2016-07-27,src,2.15.0,2
2016-07-27,win,3.3.0,3
2016-07-27,src,3.2.5,1
2016-07-27,src,3.0.0,1
2016-07-27,src,3.1.2,3
2016-07-28,src,latest,2
2016-07-28,osx,2.14.0,1
2016-07-28,win,3.0.0,1
2016-07-28,osx,2.11.1,1
2016-07-28,src,2.6.1,1
2016-07-28,osx,2.11.0,2
2016-07-28,src,3.0.1,1
2016-07-28,src,3.1.2,1
2016-07-28,src,3.3.1,104
2016-07-28,win,devel,1
2016-07-28,osx,3.1.1,2
2016-07-28,osx,latest,3
2016-07-28,win,3.2.5,1
2016-07-28,src,3.2.1,1
2016-07-28,src,3.2.4,4
2016-07-28,osx,3.3.1,222
2016-07-28,win,3.3.0,1
2016-07-28,osx,3.2.1,16
2016-07-28,osx,2.15.1,1
2016-07-28,src,3.1.1,6
2016-07-28,osx,3.3.0,1
2016-07-28,osx,2.14.1,1
2016-07-28,win,2.15.3,1
2016-07-28,src,3.3.0,13
2016-07-28,osx,2.12.0,1
2016-07-28,win,3.3.1,974
2016-07-29,osx,3.2.1,15
2016-07-29,osx,2.14.1,1
2016-07-29,osx,3.1.0,2
2016-07-29,win,3.2.4revised,1
2016-07-29,src,3.1.2,3
2016-07-29,src,3.0.3,1
2016-07-29,osx,3.3.0,1
2016-07-29,osx,3.0.0,1
2016-07-29,win,3.3.1,925
2016-07-29,win,devel,1
2016-07-29,src,3.1.1,5
2016-07-29,src,3.1.0,1
2016-07-29,osx,2.15.1,1
2016-07-29,src,3.2.5,4
2016-07-29,src,3.3.1,74
2016-07-29,src,3.2.2,2
2016-07-29,src,3.3.0,11
2016-07-29,src,2.2.0,1
2016-07-29,win,3.2.5,1
2016-07-29,NA,3.3.1,1
2016-07-29,src,3.2.3,8
2016-07-29,osx,3.3.1,210
2016-07-29,src,3.2.4,2
2016-07-29,osx,latest,21
2016-07-30,win,devel,1
2016-07-30,src,3.1.1,1
2016-07-30,osx,3.2.1,8
2016-07-30,osx,2.14.2,1
2016-07-30,win,3.3.1,538
2016-07-30,win,3.3.0,2
2016-07-30,osx,2.10.0,1
2016-07-30,win,3.1.3,1
2016-07-30,osx,latest,1
2016-07-30,src,3.1.2,1
2016-07-30,osx,2.10.1,1
2016-07-30,osx,3.3.1,145
2016-07-30,src,3.3.0,8
2016-07-30,osx,3.1.0,1
2016-07-30,src,3.3.1,34
2016-07-30,src,2.11.0,1
2016-07-30,win,3.2.5,1
2016-07-31,win,devel,1
2016-07-31,src,3.3.1,49
2016-07-31,osx,3.2.1,10
2016-07-31,src,3.3.0,9
2016-07-31,src,3.1.2,3
2016-07-31,osx,3.3.0,3
2016-07-31,osx,2.15.3,1
2016-07-31,win,3.3.1,533
2016-07-31,win,3.2.5,1
2016-07-31,src,3.1.1,2
2016-07-31,src,3.2.5,4
2016-07-31,osx,3.3.1,121
2016-07-31,osx,latest,16
2016-07-31,src,2.15.3,1
2016-08-01,win,3.0.0,1
2016-08-01,win,devel,1
2016-08-01,osx,3.0.2,1
2016-08-01,osx,3.2.1,13
2016-08-01,src,3.1.1,6
2016-08-01,src,2.13.2,1
2016-08-01,src,3.3.0,13
2016-08-01,win,3.3.1,1047
2016-08-01,win,3.2.5,1
2016-08-01,src,3.2.0,1
2016-08-01,src,3.1.2,4
2016-08-01,osx,3.3.1,220
2016-08-01,win,3.2.2,1
2016-08-01,src,3.2.3,1
2016-08-01,win,3.3.0,1
2016-08-01,src,3.2.2,1
2016-08-01,src,3.0.3,1
2016-08-01,src,3.3.1,56
2016-08-01,src,3.1.0,2
2016-08-01,win,2.14.1,10
2016-08-01,src,3.2.5,1
2016-08-01,src,2.13.0,1
2016-08-01,osx,3.2.2,2
2016-08-01,osx,3.2.4,1
2016-08-01,src,3.2.1,1
2016-08-01,osx,latest,11
2016-08-01,src,2.5.1,2
2016-08-02,osx,2.13.2,1
2016-08-02,win,devel,1
2016-08-02,src,3.2.3,3
2016-08-02,win,3.3.1,1108
2016-08-02,src,3.1.1,6
2016-08-02,src,3.2.1,2
2016-08-02,osx,latest,25
2016-08-02,osx,3.2.1,13
2016-08-02,src,3.1.3,1
2016-08-02,osx,2.15.0,1
2016-08-02,src,3.3.0,19
2016-08-02,src,3.1.0,2
2016-08-02,osx,2.13.0,1
2016-08-02,win,3.3.1patched,6
2016-08-02,src,3.2.2,2
2016-08-02,win,2.14.1,50
2016-08-02,src,3.1.2,3
2016-08-02,osx,2.12.0,1
2016-08-02,src,3.2.0,1
2016-08-02,src,3.2.5,3
2016-08-02,win,3.2.5,1
2016-08-02,src,2.15.0,3
2016-08-02,osx,3.3.1,301
2016-08-02,win,2.9.1,1
2016-08-02,win,2.13.0,1
2016-08-02,src,3.3.1,81
2016-08-02,osx,3.2.2,1
2016-08-03,win,3.2.3,1
2016-08-03,osx,3.3.1,320
2016-08-03,src,3.2.3,4
2016-08-03,osx,latest,28
2016-08-03,win,3.1.0,1
2016-08-03,osx,2.13.1,1
2016-08-03,src,3.2.4,3
2016-08-03,src,3.0.2,1
2016-08-03,src,3.1.2,1
2016-08-03,src,3.0.0,2
2016-08-03,osx,3.2.3,1
2016-08-03,osx,2.15.3,1
2016-08-03,src,2.15.3,2
2016-08-03,src,2.2.1,2
2016-08-03,win,3.3.0,1
2016-08-03,win,3.3.1patched,2
2016-08-03,win,3.2.5,1
2016-08-03,win,2.11.1,1
2016-08-03,src,3.2.1,2
2016-08-03,osx,2.11.0,1
2016-08-03,osx,2.10.1,1
2016-08-03,src,2.15.1,2
2016-08-03,src,3.3.1,69
2016-08-03,src,3.0.1,1
2016-08-03,osx,3.2.1,28
2016-08-03,win,2.14.1,55
2016-08-03,src,3.3.0,10
2016-08-03,win,devel,3
2016-08-03,win,3.2.2,1
2016-08-03,osx,2.13.0,1
2016-08-03,src,3.1.1,6
2016-08-03,src,3.0.3,4
2016-08-03,src,2.0.0,1
2016-08-03,win,3.3.1,1111
2016-08-03,src,3.1.0,56
2016-08-03,NA,3.3.1,1
2016-08-05,src,3.0.2,1
2016-08-05,src,3.0.1,2
2016-08-05,src,2.6.2,1
2016-08-05,src,2.13.1,1
2016-08-05,src,3.3.1,86
2016-08-05,src,3.0.0,1
2016-08-05,win,3.3.1patched,2
2016-08-05,win,devel,3
2016-08-05,osx,3.2.1,23
2016-08-05,src,3.0.3,1
2016-08-05,win,3.3.1,1126
2016-08-05,src,3.2.5,5
2016-08-05,osx,3.3.0,1
2016-08-05,src,3.3.0,19
2016-08-05,src,3.1.0,58
