day,os,version,downloads
2015-10-27,win,3.0.1,1
2015-10-27,win,3.2.2,1866
2015-10-27,osx,3.0.3,2
2015-10-27,src,2.15.0,1
2015-10-27,win,2.14.1,1
2015-10-27,src,3.1.2,10
2015-10-27,src,2.6.0,1
2015-10-27,src,3.2.0,6
2015-10-27,src,2.7.0,1
2015-10-27,src,3.2.1,15
2015-10-27,src,3.0.0,11
2015-10-27,osx,3.2.2,379
2015-10-27,src,3.2.2,106
2015-10-27,win,3.2.2patched,2
2015-10-27,win,3.1.3,1
2015-10-27,src,3.0.3,3
2015-10-27,src,2.15.1,1
2015-10-27,src,3.1.0,6
2015-10-27,win,devel,4
2015-10-27,osx,latest,8
2015-10-27,osx,3.1.2,1
2015-10-27,osx,3.2.0,1
2015-10-27,win,3.1.0,3
2015-10-27,win,3.2.0,4
2015-10-27,win,3.0.3,1
2015-10-27,osx,3.2.1,32
2015-10-27,src,3.1.1,7
2015-10-28,osx,3.2.2,460
2015-10-28,win,3.1.1,52
2015-10-28,win,3.2.2,1711
2015-10-28,src,3.1.2,10
2015-10-28,win,2.12.0,1
2015-10-28,src,3.0.3,5
2015-10-28,osx,3.0.2,1
2015-10-28,osx,3.2.0,2
2015-10-28,src,3.0.0,1
2015-10-28,osx,latest,11
2015-10-28,osx,2.15.3,2
2015-10-28,src,3.2.1,8
2015-10-28,win,3.2.2patched,1
2015-10-28,osx,3.1.0,2
2015-10-28,src,3.1.3,2
2015-10-28,src,3.1.0,50
2015-10-28,win,3.0.1,1
2015-10-28,win,3.1.3,1
2015-10-28,osx,2.12.1,1
2015-10-28,src,2.1.0,1
2015-10-28,src,latest,2
2015-10-28,win,3.1.0,1
2015-10-28,win,2.11.1,1
2015-10-28,NA,3.1.2,1
2015-10-28,src,2.15.0,3
2015-10-28,src,3.2.2,124
2015-10-28,src,3.1.1,15
2015-10-28,win,3.2.0,1
2015-10-28,src,3.2.0,1
2015-10-28,src,3.0.2,48
2015-10-28,osx,3.2.1,38
2015-10-28,src,2.15.1,1
2015-10-28,win,3.2.1,1
2015-10-29,src,3.2.1,4
2015-10-29,win,3.2.2patched,3
2015-10-29,src,3.2.2,94
2015-10-29,src,3.0.2,48
2015-10-29,osx,3.2.2,384
2015-10-29,win,3.1.0,1
2015-10-29,osx,2.12.0,2
2015-10-29,osx,3.2.1,28
2015-10-29,osx,2.15.3,2
2015-10-29,win,3.1.2,1
2015-10-29,src,2.0.0,1
2015-10-29,osx,3.1.3,1
2015-10-29,src,2.7.0,1
2015-10-29,win,3.0.1,1
2015-10-29,src,3.0.3,7
2015-10-29,osx,2.15.1,1
2015-10-29,NA,3.1.2,2
2015-10-29,win,3.2.2,1655
2015-10-29,win,3.2.1,1
2015-10-29,src,2.15.3,1
2015-10-29,src,2.15.0,1
2015-10-29,osx,latest,38
2015-10-29,src,3.1.0,50
2015-10-29,src,3.1.1,1
2015-10-29,src,3.1.2,3
2015-10-29,src,3.1.3,3
2015-10-29,src,3.2.0,5
2015-10-29,win,2.12.0,1
2015-10-29,win,3.1.1,50
2015-10-29,win,2.11.1,1
2015-10-30,win,3.1.3,2
2015-10-30,src,2.15.0,1
2015-10-30,src,3.1.0,49
2015-10-30,osx,2.15.0,1
2015-10-30,src,3.2.1,8
2015-10-30,src,2.15.2,1
2015-10-30,win,3.2.2patched,3
2015-10-30,osx,3.2.1,27
2015-10-30,win,3.2.2,1388
2015-10-30,osx,3.2.2,268
2015-10-30,src,3.0.2,48
2015-10-30,src,3.1.2,1
2015-10-30,win,3.1.1,51
2015-10-30,src,3.0.1,1
2015-10-30,NA,3.1.2,1
2015-10-30,src,latest,1
2015-10-30,win,3.0.3,3
2015-10-30,src,3.2.2,88
2015-10-30,src,3.1.3,1
2015-10-30,win,2.15.2,1
2015-10-30,src,3.2.0,2
2015-10-30,osx,2.15.1,1
2015-10-30,win,3.2.1,3
2015-10-30,osx,latest,11
2015-10-30,win,3.2.0,1
2015-10-30,src,3.1.1,6
2015-10-30,src,3.0.3,5
2015-11-02,src,2.15.3,3
2015-11-02,src,3.1.3,7
2015-11-02,src,2.11.0,1
2015-11-02,src,3.0.3,1
2015-11-02,win,3.0.0,2
2015-11-02,win,3.0.2,1
2015-11-02,osx,3.0.2,2
2015-11-02,NA,3.1.2,1
2015-11-02,src,3.2.0,19
2015-11-02,osx,3.1.0,1
2015-11-02,osx,3.0.3,2
2015-11-02,win,3.2.1,1
2015-11-02,osx,latest,77
2015-11-02,src,2.15.1,2
2015-11-02,win,3.2.0,1
2015-11-02,win,3.2.2,1733
2015-11-02,src,2.15.2,1
2015-11-02,src,3.1.1,4
2015-11-02,win,2.15.3,1
2015-11-02,src,3.1.0,48
2015-11-02,osx,3.2.1,31
2015-11-02,src,3.2.2,89
2015-11-02,src,3.0.2,49
2015-11-02,osx,3.2.2,365
2015-11-02,win,3.1.3,1
2015-11-02,src,3.1.2,5
2015-11-02,win,3.0.1,1
2015-11-02,win,3.1.2,1
2015-11-02,osx,3.1.3,3
2015-11-02,src,3.0.1,1
2015-11-02,win,3.2.2patched,2
2015-11-02,win,3.1.1,48
2015-11-03,NA,3.1.2,2
2015-11-03,src,2.1.0,1
2015-11-03,win,3.1.3,7
2015-11-03,osx,2.12.0,1
2015-11-03,src,3.0.2,51
2015-11-03,win,3.2.0,2
2015-11-03,win,2.5.1,1
2015-11-03,src,2.1.1,1
2015-11-03,src,3.2.0,15
2015-11-03,osx,3.2.2,381
2015-11-03,osx,3.1.0,1
2015-11-03,src,2.11.0,1
2015-11-03,src,3.1.1,4
2015-11-03,osx,3.1.3,1
2015-11-03,osx,latest,41
2015-11-03,osx,2.11.1,1
2015-11-03,osx,3.2.1,28
2015-11-03,win,2.5.0,1
2015-11-03,src,3.0.3,1
2015-11-03,src,2.15.2,1
2015-11-03,win,3.2.1,2
2015-11-03,src,2.6.2,1
2015-11-03,src,3.2.2,94
2015-11-03,src,latest,1
2015-11-03,src,3.1.0,49
2015-11-03,src,3.1.3,1
2015-11-03,win,3.1.1,51
2015-11-03,NA,3.2.1,1
2015-11-03,osx,2.15.1,1
2015-11-03,osx,2.15.2,1
2015-11-03,win,3.2.2patched,3
2015-11-03,src,2.15.3,1
2015-11-03,src,2.15.0,3
2015-11-03,win,2.15.2,1
2015-11-03,osx,2.15.3,1
2015-11-03,src,3.2.1,8
2015-11-03,win,3.2.2,1850
2015-11-03,src,3.1.2,8
2015-11-04,win,2.13.2,1
2015-11-04,osx,3.2.2,354
2015-11-04,osx,3.1.3,1
2015-11-04,src,latest,1
2015-11-04,src,3.1.3,2
2015-11-04,src,3.2.1,2
2015-11-04,src,2.2.1,1
2015-11-04,win,release.exe,1
2015-11-04,win,2.12.2,1
2015-11-04,win,2.15.3,1
2015-11-04,win,3.2.1,1
2015-11-04,src,3.0.3,2
2015-11-04,win,2.13.1,1
2015-11-04,src,2.0.0,1
2015-11-04,win,3.2.2,1886
2015-11-04,win,3.0.1,2
2015-11-04,src,2.14.1,1
2015-11-04,src,2.14.2,1
2015-11-04,src,3.1.0,49
2015-11-04,win,3.1.1,52
2015-11-04,NA,3.1.2,2
2015-11-04,win,3.1.0,1
2015-11-04,src,3.2.2,104
2015-11-04,osx,2.15.1,1
2015-11-04,src,2.12.1,2
2015-11-04,src,2.15.0,3
2015-11-04,osx,3.2.1,41
2015-11-04,win,3.1.3,2
2015-11-04,osx,2.11.0,1
2015-11-04,win,3.0.0,1
2015-11-04,src,3.1.2,3
2015-11-04,src,2.14.0,1
2015-11-04,src,3.2.0,9
2015-11-04,src,3.0.2,53
2015-11-04,src,2.11.0,1
2015-11-04,src,2.2.0,1
2015-11-04,src,2.13.1,1
2015-11-04,win,2.12.1,1
2015-11-04,src,3.1.1,5
2015-11-04,osx,latest,81
2015-11-05,src,2.14.2,1
2015-11-05,src,3.2.1,5
2015-11-05,osx,2.11.0,1
2015-11-05,osx,3.0.1,1
2015-11-05,src,3.1.2,3
2015-11-05,src,3.0.2,55
2015-11-05,osx,latest,56
2015-11-05,win,3.2.2,1665
2015-11-05,win,3.2.1,1
2015-11-05,src,3.2.0,1
2015-11-05,NA,3.1.2,3
2015-11-05,osx,3.0.0,1
2015-11-05,src,3.1.1,2
2015-11-05,src,2.15.0,3
2015-11-05,osx,2.13.0,1
2015-11-05,osx,3.2.1,26
2015-11-05,src,3.1.0,49
2015-11-05,osx,3.0.3,1
2015-11-05,win,3.1.3,2
2015-11-05,win,3.1.2,1
2015-11-05,osx,3.1.3,1
2015-11-05,win,3.0.2,1
2015-11-05,win,3.2.2patched,4
2015-11-05,win,release.exe,1
2015-11-05,win,3.1.1,52
2015-11-05,src,3.1.3,2
2015-11-05,src,2.15.1,2
2015-11-05,win,3.1.0,3
2015-11-05,src,2.15.3,1
2015-11-05,osx,3.2.2,343
2015-11-05,win,2.15.3,1
2015-11-05,osx,2.15.0,1
2015-11-05,src,3.2.2,110
2015-11-06,win,3.1.1,49
2015-11-06,osx,3.0.0,2
2015-11-06,osx,2.14.1,1
2015-11-06,win,3.2.0,3
2015-11-06,osx,2.14.2,1
2015-11-06,osx,3.2.2,301
2015-11-06,win,2.15.3,1
2015-11-06,win,3.2.1,3
2015-11-06,osx,2.15.1,3
2015-11-06,osx,3.0.3,1
2015-11-06,osx,2.15.2,2
2015-11-06,win,3.1.0,3
2015-11-06,osx,2.13.0,1
2015-11-06,osx,3.0.1,1
2015-11-06,src,2.15.0,1
2015-11-06,osx,2.12.0,1
2015-11-06,osx,2.15.3,2
2015-11-06,src,3.1.0,50
2015-11-06,src,latest,3
2015-11-06,win,3.2.2patched,3
2015-11-06,win,3.2.2,1526
2015-11-06,win,devel,1
2015-11-06,src,3.1.1,5
2015-11-06,src,3.0.1,1
2015-11-06,win,3.0.1,3
2015-11-06,osx,3.2.0,1
2015-11-06,osx,2.12.1,1
2015-11-06,osx,2.12.2,1
2015-11-06,src,2.14.0,1
2015-11-06,src,2.8.0,1
2015-11-06,src,3.2.2,115
2015-11-06,win,3.1.3,2
2015-11-06,osx,2.10.1,1
2015-11-06,osx,3.1.3,3
2015-11-06,osx,2.14.0,1
2015-11-06,osx,2.11.1,1
2015-11-06,src,3.1.3,2
2015-11-06,osx,3.1.2,2
2015-11-06,NA,3.1.2,1
2015-11-06,src,3.2.1,3
2015-11-06,osx,2.10.0,1
2015-11-06,src,3.0.2,49
2015-11-06,osx,2.13.1,1
2015-11-06,osx,3.2.1,37
2015-11-06,osx,2.13.2,2
2015-11-06,osx,3.1.1,2
2015-11-06,osx,3.0.2,1
2015-11-06,osx,2.15.0,3
2015-11-06,src,3.0.3,1
2015-11-06,src,2.14.1,1
2015-11-06,win,3.1.2,1
2015-11-06,osx,latest,27
2015-11-06,osx,3.1.0,4
2015-11-06,osx,2.11.0,2
2015-11-06,src,3.2.0,1
2015-11-06,win,2.15.0,1
2015-11-07,win,3.2.2,922
2015-11-07,osx,3.1.2,1
2015-11-07,src,2.12.2,1
2015-11-07,win,3.2.2patched,1
2015-11-07,src,3.1.0,51
2015-11-07,src,3.2.0,1
2015-11-07,win,3.1.3,1
2015-11-07,osx,2.12.2,1
2015-11-07,osx,3.2.1,16
2015-11-07,osx,2.15.1,2
2015-11-07,src,3.1.3,2
2015-11-07,src,3.0.3,1
2015-11-07,osx,latest,57
2015-11-07,win,3.1.1,47
2015-11-07,src,3.2.1,1
2015-11-07,win,3.2.1,3
2015-11-07,osx,3.2.2,178
2015-11-07,src,3.1.1,3
2015-11-07,win,3.2.0,2
2015-11-07,src,2.7.1,1
2015-11-07,win,3.1.2,1
2015-11-07,src,latest,3
2015-11-07,osx,2.13.0,1
2015-11-07,src,3.0.2,51
2015-11-07,osx,2.10.0,1
2015-11-07,src,2.15.3,3
2015-11-07,src,3.1.2,4
2015-11-07,src,3.2.2,77
2015-11-08,osx,2.11.0,1
2015-11-08,win,3.1.0,1
2015-11-08,win,3.2.2,1034
2015-11-08,NA,3.1.2,1
2015-11-08,osx,latest,36
2015-11-08,src,2.8.1,1
2015-11-08,src,2.4.1,1
2015-11-08,src,3.1.1,1
2015-11-08,win,3.2.1,2
2015-11-08,osx,3.2.1,18
2015-11-08,osx,3.0.2,1
2015-11-08,win,3.1.3,2
2015-11-08,src,3.1.3,1
2015-11-08,src,3.2.2,88
2015-11-08,osx,2.10.1,1
2015-11-08,osx,2.14.1,1
2015-11-08,src,2.15.3,1
2015-11-08,src,latest,1
2015-11-08,osx,3.2.2,178
2015-11-08,src,3.1.0,48
2015-11-08,src,3.2.0,2
2015-11-08,osx,3.1.2,1
2015-11-08,win,3.1.1,50
2015-11-08,osx,2.11.1,1
2015-11-08,osx,2.10.0,1
2015-11-08,src,3.0.2,50
2015-11-08,src,2.6.2,1
2015-11-08,osx,2.12.1,1
2015-11-08,src,2.13.1,1
2015-11-09,src,3.0.2,47
2015-11-09,osx,3.2.2,334
2015-11-09,win,3.0.1,2
2015-11-09,osx,latest,38
2015-11-09,win,3.1.1,49
2015-11-09,src,2.11.1,1
2015-11-09,src,3.1.3,5
2015-11-09,src,2.14.0,1
2015-11-09,src,3.1.0,53
2015-11-09,src,3.1.1,2
2015-11-09,src,3.1.2,3
2015-11-09,osx,2.15.3,1
2015-11-09,src,3.2.1,4
2015-11-09,win,3.2.2patched,1
2015-11-09,NA,3.1.2,4
2015-11-09,osx,2.11.1,1
2015-11-09,win,3.1.3,2
2015-11-09,src,3.2.2,109
2015-11-09,win,3.2.0,1
2015-11-09,osx,2.14.0,1
2015-11-09,osx,3.2.1,33
2015-11-09,win,3.1.0,3
2015-11-09,osx,2.15.1,1
2015-11-09,src,3.0.0,2
2015-11-09,src,2.5.1,1
2015-11-09,src,2.13.2,1
2015-11-09,osx,2.11.0,1
2015-11-09,win,2.7.1,1
2015-11-09,src,3.2.0,1
2015-11-09,win,3.0.0,1
2015-11-09,win,2.7.2,1
2015-11-09,src,3.0.3,1
2015-11-09,win,3.2.2,1608
2015-11-09,src,2.13.1,1
2015-11-10,src,3.1.1,7
2015-11-10,src,3.2.1,4
2015-11-10,osx,3.1.3,1
2015-11-10,osx,3.2.0,2
2015-11-10,src,2.13.0,1
2015-11-10,src,2.0.0,2
2015-11-10,osx,2.15.0,1
2015-11-10,NA,3.1.2,1
2015-11-10,src,2.6.0,1
2015-11-10,src,2.13.1,1
2015-11-10,win,3.1.1,49
2015-11-10,win,devel,2
2015-11-10,win,3.2.2patched,1
2015-11-10,src,3.0.2,46
2015-11-10,win,3.2.1,4
2015-11-10,osx,3.0.3,3
2015-11-10,osx,3.0.0,1
2015-11-10,osx,2.15.3,2
2015-11-10,src,2.3.0,1
2015-11-10,osx,3.2.2,280
2015-11-10,src,2.15.0,1
2015-11-10,osx,3.1.1,2
2015-11-10,src,3.2.2,112
2015-11-10,win,3.1.0,2
2015-11-10,win,3.1.3,1
2015-11-10,osx,2.12.0,1
2015-11-10,src,3.0.1,1
2015-11-10,osx,2.10.1,1
2015-11-10,src,3.1.3,1
2015-11-10,src,3.2.0,3
2015-11-10,src,3.0.3,1
2015-11-10,src,latest,2
2015-11-10,win,3.2.2,1596
2015-11-10,src,3.1.2,2
2015-11-10,osx,3.2.1,21
2015-11-10,src,3.1.0,47
2015-11-10,osx,latest,47
2015-11-10,src,3.0.0,1
2015-11-11,src,2.12.0,2
2015-11-11,src,latest,3
2015-11-11,src,3.1.0,52
2015-11-11,src,3.1.1,5
2015-11-11,win,3.2.1,2
2015-11-11,src,2.12.2,1
2015-11-11,src,2.15.2,1
2015-11-11,win,devel,2
2015-11-11,src,3.2.2,95
2015-11-11,osx,2.14.1,1
2015-11-11,win,3.2.0,4
2015-11-11,osx,3.2.1,26
2015-11-11,win,3.1.0,2
2015-11-11,osx,3.2.2,309
2015-11-11,src,3.1.3,5
2015-11-11,src,2.14.2,1
2015-11-11,win,release.exe,1
2015-11-11,src,3.2.1,4
2015-11-11,osx,2.11.0,1
2015-11-11,NA,3.1.2,1
2015-11-11,osx,2.14.2,1
2015-11-11,win,3.1.1,51
2015-11-11,win,3.1.2,1
2015-11-11,src,3.0.2,50
2015-11-11,win,2.15.3,1
2015-11-11,win,3.2.2,1544
2015-11-11,src,2.12.1,1
2015-11-11,src,3.1.2,1
2015-11-11,src,2.0.0,1
2015-11-11,osx,latest,48
2015-11-11,win,3.1.3,5
2015-11-11,src,3.2.0,5
2015-11-11,osx,3.1.0,1
2015-11-11,win,3.0.2,1
2015-11-11,src,2.15.0,1
2015-11-11,win,2.15.1,1
2015-11-12,win,2.4.0,1
2015-11-12,win,3.0.1,2
2015-11-12,win,2.15.0,1
2015-11-12,win,3.1.1,55
2015-11-12,win,devel,1
2015-11-12,src,3.1.3,6
2015-11-12,osx,3.2.1,41
2015-11-12,win,3.1.0,1
2015-11-12,src,3.0.3,1
2015-11-12,src,3.2.0,2
2015-11-12,osx,3.2.2,319
2015-11-12,src,2.0.1,1
2015-11-12,osx,2.15.0,3
2015-11-12,src,2.0.0,1
2015-11-12,src,2.13.2,1
2015-11-12,src,3.0.0,3
2015-11-12,src,latest,1
2015-11-12,src,3.0.2,49
2015-11-12,win,2.3.0,1
2015-11-12,src,3.1.2,5
2015-11-12,src,3.2.1,5
2015-11-12,src,2.15.0,2
2015-11-12,win,2.15.3,2
2015-11-12,src,2.1.1,1
2015-11-12,osx,3.0.2,1
2015-11-12,src,2.15.2,2
2015-11-12,NA,3.1.2,1
2015-11-12,win,3.2.2,1489
2015-11-12,src,3.1.1,5
2015-11-12,win,3.0.3,1
2015-11-12,src,2.15.3,2
2015-11-12,win,3.0.2,1
2015-11-12,win,3.2.1,3
2015-11-12,win,2.15.2,1
2015-11-12,win,3.0.0,1
2015-11-12,src,3.2.2,100
2015-11-12,osx,latest,56
2015-11-12,osx,3.1.3,1
2015-11-12,src,3.1.0,58
2015-11-12,osx,3.1.0,3
2015-11-12,win,2.11.1,2
2015-11-13,src,2.15.0,1
2015-11-13,win,3.2.2,1468
2015-11-13,src,2.15.3,3
2015-11-13,osx,3.2.1,29
2015-11-13,src,3.0.2,48
2015-11-13,osx,3.1.2,2
2015-11-13,osx,2.12.0,1
2015-11-13,osx,3.0.2,2
2015-11-13,win,3.2.2patched,1
2015-11-13,osx,2.14.2,1
2015-11-13,osx,3.2.0,1
2015-11-13,osx,2.10.1,1
2015-11-13,osx,3.1.0,2
2015-11-13,osx,3.0.0,2
2015-11-13,osx,3.1.1,1
2015-11-13,win,3.1.0,1
2015-11-13,osx,2.12.2,1
2015-11-13,win,3.2.1,14
2015-11-13,src,3.2.2,95
2015-11-13,osx,2.10.0,1
2015-11-13,osx,2.14.1,1
2015-11-13,src,latest,2
2015-11-13,win,devel,1
2015-11-13,osx,2.15.0,1
2015-11-13,win,3.2.0,2
2015-11-13,osx,2.15.2,1
2015-11-13,osx,3.2.2,292
2015-11-13,osx,latest,52
2015-11-13,src,3.0.3,2
2015-11-13,src,3.1.3,4
2015-11-13,osx,3.0.1,1
2015-11-13,NA,3.1.2,1
2015-11-13,src,3.1.2,6
2015-11-13,src,2.1.0,1
2015-11-13,win,3.1.2,1
2015-11-13,src,3.0.0,1
2015-11-13,src,3.1.1,7
2015-11-13,win,3.1.3,1
2015-11-13,win,3.1.1,56
2015-11-13,osx,2.11.0,1
2015-11-13,src,3.2.1,3
2015-11-13,osx,2.13.1,1
2015-11-13,src,3.1.0,58
2015-11-13,osx,2.15.1,1
2015-11-13,osx,2.13.0,1
2015-11-13,osx,2.11.1,1
2015-11-13,osx,2.15.3,1
2015-11-13,src,3.2.0,2
2015-11-13,osx,3.1.3,3
2015-11-14,src,3.0.3,1
2015-11-14,win,2.15.3,1
2015-11-14,osx,3.2.1,6
2015-11-14,src,latest,4
2015-11-14,src,3.0.2,51
2015-11-14,osx,2.12.2,1
2015-11-14,src,2.9.2,1
2015-11-14,win,2.2.0,1
2015-11-14,src,3.1.3,2
2015-11-14,win,3.2.2,863
2015-11-14,win,3.1.1,54
2015-11-14,osx,2.13.1,1
2015-11-14,win,devel,1
2015-11-14,src,3.2.1,5
2015-11-14,win,2.15.2,1
2015-11-14,osx,latest,36
2015-11-14,src,3.2.2,59
2015-11-14,osx,3.2.2,159
2015-11-14,osx,3.1.3,3
2015-11-14,src,3.1.0,52
2015-11-14,src,2.15.0,1
2015-11-14,src,3.2.0,1
2015-11-14,src,3.1.2,2
2015-11-16,win,3.0.0,1
2015-11-16,osx,latest,28
2015-11-16,osx,2.12.1,2
2015-11-16,src,3.2.0,4
2015-11-16,osx,3.0.2,1
2015-11-16,osx,2.14.0,1
2015-11-16,osx,3.2.1,37
2015-11-16,osx,3.0.1,1
2015-11-16,src,3.1.2,3
2015-11-16,win,3.2.2,1553
2015-11-16,src,3.0.1,1
2015-11-16,src,3.1.1,4
2015-11-16,win,devel,1
2015-11-16,win,2.15.1,1
2015-11-16,src,3.1.0,54
2015-11-16,win,2.15.3,1
2015-11-16,osx,2.11.1,2
2015-11-16,src,3.1.3,3
2015-11-16,win,2.11.1,2
2015-11-16,src,3.2.1,5
2015-11-16,src,3.0.0,2
2015-11-16,src,2.10.0,1
2015-11-16,src,2.11.1,1
2015-11-16,osx,3.0.0,1
2015-11-16,src,3.0.2,48
2015-11-16,src,2.15.0,2
2015-11-16,src,2.15.2,2
2015-11-16,win,3.1.3,1
2015-11-16,NA,3.1.2,1
2015-11-16,src,2.15.3,3
2015-11-16,win,3.1.2,4
2015-11-16,osx,2.15.2,1
2015-11-16,win,3.1.0,4
2015-11-16,src,3.2.2,105
2015-11-16,osx,3.2.2,287
2015-11-16,win,3.2.2patched,1
2015-11-16,osx,2.15.3,3
2015-11-16,win,3.1.1,56
2015-11-16,osx,2.12.2,1
2015-11-16,src,2.5.1,1
2015-11-16,src,3.0.3,4
2015-11-16,NA,3.2.2,2
2015-11-16,win,2.9.1,1
2015-11-16,src,2.13.1,1
2015-11-17,src,3.2.2,103
2015-11-17,src,3.1.2,5
2015-11-17,win,devel,3
2015-11-17,win,3.2.2,1576
2015-11-17,osx,2.13.0,2
2015-11-17,win,3.1.2,5
2015-11-17,win,3.2.1,2
2015-11-17,src,3.0.3,7
2015-11-17,src,3.0.2,54
2015-11-17,win,3.1.1,58
2015-11-17,osx,2.13.2,1
2015-11-17,win,2.5.1,1
2015-11-17,src,3.0.0,1
2015-11-17,src,3.1.3,3
2015-11-17,win,3.0.1,1
2015-11-17,src,2.2.1,1
2015-11-17,src,3.2.1,2
2015-11-17,src,3.1.0,58
2015-11-17,osx,2.15.0,1
2015-11-17,osx,latest,48
2015-11-17,src,3.1.1,5
2015-11-17,src,2.7.2,1
2015-11-17,osx,3.2.2,280
2015-11-17,src,2.11.0,1
2015-11-17,osx,2.10.1,1
2015-11-17,osx,3.2.1,23
2015-11-17,osx,2.15.1,2
2015-11-17,win,3.2.2patched,1
2015-11-17,osx,3.0.2,1
2015-11-17,NA,3.1.2,1
2015-11-17,osx,3.1.3,1
2015-11-17,src,2.10.1,1
2015-11-17,osx,2.15.3,1
2015-11-17,src,2.3.1,1
2015-11-17,src,3.2.0,1
2015-11-18,win,2.15.0,2
2015-11-18,src,2.10.1,1
2015-11-18,src,3.2.2,123
2015-11-18,src,3.0.2,51
2015-11-18,win,3.1.3,1
2015-11-18,osx,3.2.2,312
2015-11-18,win,3.2.1,1
2015-11-18,src,3.1.2,10
2015-11-18,src,3.1.0,54
2015-11-18,osx,3.2.0,1
2015-11-18,src,2.12.1,1
2015-11-18,src,3.1.1,5
2015-11-18,osx,2.12.0,1
2015-11-18,osx,2.12.1,1
2015-11-18,src,3.2.0,1
2015-11-18,src,2.9.2,1
2015-11-18,win,3.1.1,57
2015-11-18,win,3.0.0,2
2015-11-18,src,3.2.1,10
2015-11-18,src,2.8.1,1
2015-11-18,osx,3.0.2,1
2015-11-18,src,2.15.3,2
2015-11-18,osx,3.0.0,2
2015-11-18,src,2.11.0,1
2015-11-18,win,3.1.0,1
2015-11-18,win,3.2.2,1572
2015-11-18,osx,3.0.1,1
2015-11-18,osx,2.15.3,1
2015-11-18,osx,3.1.1,3
2015-11-18,osx,2.11.1,1
2015-11-18,osx,latest,40
2015-11-18,osx,2.10.0,1
2015-11-18,osx,2.11.0,2
2015-11-18,NA,3.1.2,1
2015-11-18,win,2.15.1,1
2015-11-18,src,3.0.3,2
2015-11-18,src,3.0.1,1
2015-11-18,osx,3.1.0,1
2015-11-18,osx,3.1.3,2
2015-11-18,src,2.13.0,1
2015-11-18,src,3.1.3,4
2015-11-18,osx,2.15.1,2
2015-11-18,osx,3.2.1,19
2015-11-19,src,2.15.3,4
2015-11-19,win,3.2.1,2
2015-11-19,src,2.14.0,1
2015-11-19,osx,3.1.0,1
2015-11-19,src,latest,2
2015-11-19,src,2.1.1,1
2015-11-19,win,2.15.3,3
2015-11-19,win,3.0.2,2
2015-11-19,src,2.13.2,1
2015-11-19,src,3.1.3,3
2015-11-19,osx,2.11.0,1
2015-11-19,win,3.2.2,1504
2015-11-19,win,3.1.3,3
2015-11-19,src,3.1.1,2
2015-11-19,src,3.2.1,11
2015-11-19,osx,latest,47
2015-11-19,win,3.1.1,47
2015-11-19,osx,2.15.3,2
2015-11-19,win,release.exe,1
2015-11-19,win,2.5.0,1
2015-11-19,win,3.2.2patched,1
2015-11-19,src,3.1.0,51
2015-11-19,win,3.0.3,1
2015-11-19,osx,2.15.1,1
2015-11-19,src,3.0.2,30
2015-11-19,osx,3.2.2,315
2015-11-19,src,2.15.2,1
2015-11-19,src,3.0.3,1
2015-11-19,src,3.2.2,129
2015-11-19,NA,3.1.2,1
2015-11-19,src,2.15.0,3
2015-11-19,osx,3.2.1,23
2015-11-19,src,2.2.0,1
2015-11-19,src,3.1.2,4
2015-11-19,src,2.13.0,1
2015-11-19,osx,2.14.1,1
2015-11-19,osx,2.14.0,1
2015-11-19,osx,2.14.2,1
2015-11-19,src,3.2.0,2
2015-11-20,src,3.1.1,6
2015-11-20,osx,2.10.0,1
2015-11-20,win,3.0.2,1
2015-11-20,src,3.2.1,8
2015-11-20,osx,2.15.2,1
2015-11-20,osx,latest,52
2015-11-20,NA,3.1.2,1
2015-11-20,win,3.2.2,1281
2015-11-20,win,2.15.1,1
2015-11-20,osx,2.15.0,2
2015-11-20,win,2.15.3,2
2015-11-20,osx,3.0.2,1
2015-11-20,osx,2.11.1,3
2015-11-20,osx,3.2.1,16
2015-11-20,src,2.11.0,2
2015-11-20,osx,2.12.0,1
2015-11-20,osx,2.12.1,1
2015-11-20,src,3.0.1,2
2015-11-20,src,2.15.0,2
2015-11-20,src,3.2.0,6
2015-11-20,src,2.15.2,2
2015-11-20,win,3.0.0,1
2015-11-20,src,3.1.0,54
2015-11-20,osx,2.13.1,1
2015-11-20,osx,2.12.2,1
2015-11-20,osx,3.0.0,1
2015-11-20,osx,2.10.1,1
2015-11-20,src,2.12.1,1
2015-11-20,src,3.1.3,8
2015-11-20,osx,2.13.0,1
2015-11-20,osx,3.0.3,1
2015-11-20,win,3.2.2patched,2
2015-11-20,osx,3.2.0,1
2015-11-20,win,3.1.1,50
2015-11-20,src,3.0.0,4
2015-11-20,osx,3.1.1,2
2015-11-20,osx,2.15.1,3
2015-11-20,osx,2.14.2,1
2015-11-20,osx,3.1.0,2
2015-11-20,osx,2.15.3,1
2015-11-20,osx,3.1.2,2
2015-11-20,osx,2.11.0,2
2015-11-20,src,latest,1
2015-11-20,src,2.12.2,1
2015-11-20,osx,3.1.3,3
2015-11-20,osx,3.0.1,1
2015-11-20,src,3.0.2,2
2015-11-20,src,3.1.2,5
2015-11-20,osx,3.2.2,256
2015-11-20,osx,2.13.2,1
2015-11-20,osx,2.14.0,1
2015-11-20,win,devel,3
2015-11-20,src,3.0.3,5
2015-11-20,src,2.15.3,1
2015-11-20,osx,2.14.1,1
2015-11-20,src,2.1.1,2
2015-11-20,src,3.2.2,114
